action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,17966737,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '12.60', 'le': '0.23', 'lle': '0.16', 'sei': '10.13'}",CHEMBL4069385,,CHEMBL4069385,5.15,0,http://www.openphacts.org/units/Nanomolar,2977120,=,1,1,=,,IC50,nM,,7140.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,7.14
,,17966738,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '12.59', 'le': '0.23', 'lle': '-0.06', 'sei': '10.47'}",CHEMBL4090413,,CHEMBL4090413,5.32,0,http://www.openphacts.org/units/Nanomolar,2977121,=,1,1,=,,IC50,nM,,4800.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,4.8
,,17966739,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '14.08', 'le': '0.26', 'lle': '0.38', 'sei': '12.10'}",CHEMBL4080105,,CHEMBL4080105,6.15,0,http://www.openphacts.org/units/Nanomolar,2977122,=,1,1,=,,IC50,nM,,710.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,0.71
,,17966740,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '11.59', 'le': '0.22', 'lle': '-1.16', 'sei': '10.60'}",CHEMBL4098132,,CHEMBL4098132,5.38,0,http://www.openphacts.org/units/Nanomolar,2977123,=,1,1,=,,IC50,nM,,4120.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,4.12
,,17966741,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '10.06', 'le': '0.19', 'lle': '-2.38', 'sei': '9.75'}",CHEMBL4074258,,CHEMBL4074258,4.95,0,http://www.openphacts.org/units/Nanomolar,2977124,=,1,1,=,,IC50,nM,,11110.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,11.11
,,17966742,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCCC2)c(OC)c1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '14.32', 'le': '0.27', 'lle': '0.88', 'sei': '11.62'}",CHEMBL4094761,,CHEMBL4094761,5.58,0,http://www.openphacts.org/units/Nanomolar,2977125,=,1,1,=,,IC50,nM,,2650.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,2.65
,,17966743,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '12.01', 'le': '0.23', 'lle': '0.12', 'sei': '7.36'}",CHEMBL4075021,,CHEMBL4075021,4.34,0,http://www.openphacts.org/units/Nanomolar,2977126,=,1,1,=,,IC50,nM,,45550.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,45.55
,,17966744,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '12.16', 'le': '0.23', 'lle': '0.63', 'sei': '8.77'}",CHEMBL4101703,,CHEMBL4101703,4.45,0,http://www.openphacts.org/units/Nanomolar,2977127,=,1,1,=,,IC50,nM,,35130.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,35.13
,,17966745,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '11.64', 'le': '0.22', 'lle': '0.22', 'sei': '8.72'}",CHEMBL4085283,,CHEMBL4085283,4.43,0,http://www.openphacts.org/units/Nanomolar,2977128,=,1,1,=,,IC50,nM,,37140.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,37.14
,,17966746,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '11.69', 'le': '0.22', 'lle': '0.01', 'sei': '9.08'}",CHEMBL4063663,,CHEMBL4063663,4.61,0,http://www.openphacts.org/units/Nanomolar,2977129,=,1,1,=,,IC50,nM,,24350.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,24.35
,,17966747,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '12.75', 'le': '0.24', 'lle': '0.22', 'sei': '10.25'}",CHEMBL4093019,,CHEMBL4093019,5.21,0,http://www.openphacts.org/units/Nanomolar,2977130,=,1,1,=,,IC50,nM,,6210.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,6.21
,,17966748,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '14.09', 'le': '0.26', 'lle': '0.57', 'sei': '11.72'}",CHEMBL4072258,,CHEMBL4072258,5.96,0,http://www.openphacts.org/units/Nanomolar,2977131,=,1,1,=,,IC50,nM,,1110.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,1.11
,,17966749,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '12.29', 'le': '0.23', 'lle': '-0.62', 'sei': '10.90'}",CHEMBL4100736,,CHEMBL4100736,5.54,0,http://www.openphacts.org/units/Nanomolar,2977132,=,1,1,=,,IC50,nM,,2910.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,2.91
,,17966750,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)Nc2ccccc2)ccc1OCCCCCCCCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '10.17', 'le': '0.19', 'lle': '-2.07', 'sei': '9.58'}",CHEMBL4082739,,CHEMBL4082739,4.87,0,http://www.openphacts.org/units/Nanomolar,2977133,=,1,1,=,,IC50,nM,,13520.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,13.52
,,17966751,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)/C=C/c1ccc(OCCCCCCN2CCCC2)c(OC)c1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '14.11', 'le': '0.27', 'lle': '0.99', 'sei': '11.03'}",CHEMBL4062593,,CHEMBL4062593,5.30,0,http://www.openphacts.org/units/Nanomolar,2977134,=,1,1,=,,IC50,nM,,5050.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,5.05
,,17966752,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C/C(=O)O)ccc1OCCCCCCN1CCCC1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '11.96', 'le': '0.23', 'lle': '0.33', 'sei': '7.04'}",CHEMBL4090559,,CHEMBL4090559,4.16,0,http://www.openphacts.org/units/Nanomolar,2977135,=,1,1,=,,IC50,nM,,69910.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,69.91
,,17966753,[],CHEMBL3995304,Inhibition of acetylcholinesterase (unknown origin) using acetylthiocholine iodide as substrate after 25 mins by Ellmann method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,,,CHEMBL3994591,Eur J Med Chem,2017.0,"{'bei': '19.88', 'le': '0.38', 'lle': '2.22', 'sei': '15.18'}",CHEMBL636,RIVASTIGMINE,CHEMBL636,4.98,1,http://www.openphacts.org/units/Nanomolar,2977136,=,1,1,=,,IC50,nM,,10540.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,umol/L,UO_0000065,,10.54
,,18005721,[],CHEMBL4003224,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1c2c(nc3ccccc13)CCCC2,,,CHEMBL4002576,Eur J Med Chem,2017.0,"{'bei': '34.73', 'le': '0.63', 'lle': '4.19', 'sei': '17.70'}",CHEMBL95,TACRINE,CHEMBL95,6.89,0,http://www.openphacts.org/units/Nanomolar,2983729,=,1,1,=,,IC50,nM,,130.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.13
,,18005797,[],CHEMBL4003224,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,,,CHEMBL4002576,Eur J Med Chem,2017.0,"{'bei': '14.09', 'le': '0.25', 'lle': '-0.14', 'sei': '9.09'}",CHEMBL4103664,,CHEMBL4103664,5.54,0,http://www.openphacts.org/units/Nanomolar,2983726,=,1,1,=,,IC50,nM,,2850.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.85
,,18005798,[],CHEMBL4003224,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)cc1,,,CHEMBL4002576,Eur J Med Chem,2017.0,"{'bei': '14.22', 'le': '0.26', 'lle': '0.43', 'sei': '8.28'}",CHEMBL4085738,,CHEMBL4085738,5.82,0,http://www.openphacts.org/units/Nanomolar,2983725,=,1,1,=,,IC50,nM,,1510.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.51
,,18005799,[],CHEMBL4003224,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cccc(C2c3ccc4cccnc4c3Oc3nc4c(c(N)c32)CCCC4)c1,,,CHEMBL4002576,Eur J Med Chem,2017.0,"{'bei': '14.96', 'le': '0.27', 'lle': '0.73', 'sei': '8.72'}",CHEMBL4095908,,CHEMBL4095908,6.12,0,http://www.openphacts.org/units/Nanomolar,2983724,=,1,1,=,,IC50,nM,,750.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.75
,,18005803,[],CHEMBL4003224,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1c2c(nc3c1C(c1cccc(F)c1)c1ccc4cccnc4c1O3)CCCC2,,,CHEMBL4002576,Eur J Med Chem,2017.0,"{'bei': '14.23', 'le': '0.26', 'lle': '0.14', 'sei': '9.27'}",CHEMBL4104551,,CHEMBL4104551,5.66,0,http://www.openphacts.org/units/Nanomolar,2983719,=,1,1,=,,IC50,nM,,2200.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,2.2
,,18005805,[],CHEMBL4003224,Inhibition of recombinant human AChE expressed in HEK293 cells using acetylthiocholine iodide as substrate pretreated for 5 mins followed by substrate addition measured after 5 mins by spectrophotometry based Ellman method,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1c2c(nc3c1C(c1ccccc1)c1ccc4cccnc4c1O3)CCCC2,,,CHEMBL4002576,Eur J Med Chem,2017.0,"{'bei': '15.18', 'le': '0.27', 'lle': '0.38', 'sei': '9.44'}",CHEMBL4067497,,CHEMBL4067497,5.76,0,http://www.openphacts.org/units/Nanomolar,2983717,=,1,1,=,,IC50,nM,,1730.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.73
,,18006446,[],CHEMBL4003327,Inhibition of human plasma AChE using acetyl-(beta-methyl)thiocholine as substrate preincubated for 30 mins followed by substrate addition measured after 25 mins by spectrophotometric method,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN[C@@H]2N3)cc1,,,CHEMBL4002583,Eur J Med Chem,2017.0,"{'bei': '19.80', 'le': '0.37', 'lle': '2.54', 'sei': '11.15'}",CHEMBL4089082,,CHEMBL4089082,6.96,0,http://www.openphacts.org/units/Nanomolar,2983834,=,1,1,=,,IC50,nM,,110.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,nM,UO_0000065,,110.0
,,18006719,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)c(O)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '12.98', 'le': '0.24', 'lle': '1.52', 'sei': '6.76'}",CHEMBL4090583,,CHEMBL4090583,4.61,0,http://www.openphacts.org/units/Nanomolar,2983862,=,1,1,=,,IC50,nM,,24300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,24.3
,,18006720,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '16.05', 'le': '0.30', 'lle': '2.28', 'sei': '9.02'}",CHEMBL4075571,,CHEMBL4075571,6.16,0,http://www.openphacts.org/units/Nanomolar,2983863,=,1,1,=,,IC50,nM,,700.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.7
,,18006721,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)c(O)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '15.41', 'le': '0.29', 'lle': '2.26', 'sei': '8.62'}",CHEMBL4094805,,CHEMBL4094805,5.88,0,http://www.openphacts.org/units/Nanomolar,2983864,=,1,1,=,,IC50,nM,,1320.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,1.32
,,18006722,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '18.79', 'le': '0.35', 'lle': '3.42', 'sei': '10.89'}",CHEMBL4100760,,CHEMBL4100760,7.43,0,http://www.openphacts.org/units/Nanomolar,2983865,=,1,1,=,,IC50,nM,,37.1,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0371
,,18006723,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCOCC3)c(O)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '13.14', 'le': '0.25', 'lle': '2.36', 'sei': '6.74'}",CHEMBL4059887,,CHEMBL4059887,5.22,0,http://www.openphacts.org/units/Nanomolar,2983866,=,1,1,=,,IC50,nM,,6000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.0
,,18006724,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCN(C)CC3)c(O)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '11.83', 'le': '0.22', 'lle': '2.08', 'sei': '6.79'}",CHEMBL4081805,,CHEMBL4081805,4.85,0,http://www.openphacts.org/units/Nanomolar,2983867,=,1,1,=,,IC50,nM,,14000.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,14.0
,,18006725,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN1CCN(Cc2ccc(/C=C3\Oc4cc(OC)c(OC)cc4C3=O)cc2O)CC1,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '10.59', 'le': '0.20', 'lle': '1.33', 'sei': '6.29'}",CHEMBL4098196,,CHEMBL4098196,4.49,0,http://www.openphacts.org/units/Nanomolar,2983868,=,1,1,=,,IC50,nM,,32100.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,32.1
,,18006727,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)Cc3ccccc3)c(O)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '10.61', 'le': '0.20', 'lle': '-0.08', 'sei': '6.71'}",CHEMBL4102562,,CHEMBL4102562,4.58,0,http://www.openphacts.org/units/Nanomolar,2983870,=,1,1,=,,IC50,nM,,26300.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,26.3
,,18006731,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,CCN(Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1O)Cc1ccccc1N(C)C,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '10.59', 'le': '0.20', 'lle': '0.06', 'sei': '7.24'}",CHEMBL4072914,,CHEMBL4072914,5.17,0,http://www.openphacts.org/units/Nanomolar,2983874,=,1,1,=,,IC50,nM,,6690.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,6.69
,,18006733,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(O)c(CN(C)C)c1)O2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '17.71', 'le': '0.33', 'lle': '3.20', 'sei': '9.22'}",CHEMBL4069184,,CHEMBL4069184,6.29,0,http://www.openphacts.org/units/Nanomolar,2983876,=,1,1,=,,IC50,nM,,510.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.51
,,18006737,[],CHEMBL4003380,Inhibition of human erythrocyte AChE using acetylthiocholine iodide as substrate measured after 15 mins by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,,,CHEMBL4002586,Eur J Med Chem,2017.0,"{'bei': '19.63', 'le': '0.36', 'lle': '3.09', 'sei': '19.21'}",CHEMBL502,DONEPEZIL,CHEMBL502,7.45,0,http://www.openphacts.org/units/Nanomolar,2983880,=,1,1,=,,IC50,nM,,35.6,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,0.0356
,,18006935,[],CHEMBL4003411,Inhibition of human AChE using acetylthiocholine iodide as substrate preincubated for 5 mins followed by substrate addition measured for 60 to 300 secs by Ellman's method,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(CNc2nc(NC(N)=O)nc3ccccc23)cc1OC,,,CHEMBL4002588,Eur J Med Chem,2017.0,"{'bei': '14.33', 'le': '0.27', 'lle': '2.32', 'sei': '4.55'}",CHEMBL4060687,,CHEMBL4060687,5.07,0,http://www.openphacts.org/units/Nanomolar,2983931,=,1,1,=,,IC50,nM,,8600.0,CHEMBL220,Homo sapiens,Acetylcholinesterase,9606,,,IC50,uM,UO_0000065,,8.6
